"ID"	"Androgen"	"EGFR"	"Estrogen"	"Hypoxia"	"JAK-STAT"	"MAPK"	"NFkB"	"p53"	"PI3K"	"TGFb"	"TNFa"	"Trail"	"VEGF"	"WNT"
"TCGA.86.8359.01"	-163.599515716703	75.1333477450238	33.6679246403302	-34.9872645131312	-142.997986539581	19.5972358042404	604.718509480003	-108.81122235995	24.5916619454952	69.520567243439	627.811000872571	-11.4643385988171	134.7421127594	13.0259857592713
"TCGA.86.8585.01"	-117.236404240699	-10.0303079090614	-27.3583761282945	328.352408690042	-513.004497705476	-193.518489016692	-253.79688082865	-263.265636660869	-88.7718400827908	-8.83935316554453	-183.879001505789	-14.688115421389	58.1250469474378	1.40458709696989
"TCGA.86.8668.01"	26.036380583143	-50.9098536430097	-2.56520247317027	82.5377498460185	-374.503084847092	-21.724935895898	-123.765267834171	41.6465369280971	-79.3216867527847	110.969229901304	-150.328632874696	5.96858167225714	-33.5291003929789	-23.9732428983215
"TCGA.86.8669.01"	-26.2777447953229	-30.7177103409411	55.2126560069972	-78.3438749854831	-848.222352028759	-98.82772916344	-182.769409047312	-125.213157726072	72.4424035070949	-184.520576821036	-174.956869128113	0.518516417984905	-85.9831272038493	-52.9032767526379
"TCGA.86.8671.01"	57.2506533386331	-46.6959884813863	-46.0696046710692	-87.2391100791192	840.531597348338	-111.628972525057	704.7852220139	89.6087315132663	-81.9596058822352	162.463234375201	454.295589374517	57.7375422355984	-67.86612822772	22.5111016760951
"TCGA.86.8672.01"	-253.63885168776	65.3269173980341	-74.1355445369042	152.571524709351	135.038549777889	12.2871954751277	-30.7829601910175	-78.0883807376656	19.0174625908488	200.918641730231	50.7866840546305	11.3013814631355	107.262020508868	17.8173499390526
"TCGA.86.8673.01"	-161.334919652736	-35.9495056604922	101.121429458241	258.299572316046	-377.040368788221	-190.946401899761	213.435913712926	-171.136978140375	-152.054963792554	19.0142925198995	355.597932656366	11.355966885361	128.870204342411	-66.9760885514189
"TCGA.86.8674.01"	-152.998577309588	-2.48655320405619	-151.165363163385	-485.356517413338	-1152.51954031959	-178.296749088833	-468.989470433582	-153.587635344621	-58.0949889974439	-107.886195191629	-231.029571914085	-60.9792713839998	195.328381002673	-87.2337544849558
"TCGA.86.A456.01"	117.27995106031	57.1403359628941	-7.10149667011892	-294.455994800033	1430.47752275342	70.8770372288473	757.410961282326	282.292253109014	-98.389378985136	-47.8991822119274	591.953314119646	2.52720609128804	22.687837657827	16.531590598313
"TCGA.86.A4D0.01"	-47.5107684375482	-55.2018331522715	212.681685801604	-99.9346605443872	-478.654900221505	-112.207108300564	-532.23060372653	-317.698855128395	-22.8597304821014	-169.024506243527	-629.995780485687	-34.6799249402071	-86.6192389875522	45.3106023434014
"TCGA.86.A4JF.01"	-5.70158039780168	46.5456571780186	-139.813115206904	-36.8980325836707	1235.71072773854	-1.10739062225996	25.6446091072668	-264.124465871705	8.18672749010499	-117.250877700955	-19.4612673530239	14.9598318503665	70.7922864021854	-0.445550369648461
"TCGA.86.A4P7.01"	92.0703039518512	-8.4426765153573	-57.6674465328409	-197.519746795152	332.817251792148	-44.7538558195418	46.7502582894781	-3.02413662242013	-69.6218693974802	122.302917840649	-52.7366212810268	14.5758047240437	-6.12717845727994	42.2434375006195
"TCGA.86.A4P8.01"	58.5521978155226	-117.214237888281	-189.910695814557	-320.781719310158	425.912819405091	-144.567411528002	186.236404048539	-62.4587969015632	-52.2789954261041	31.4915263387243	-34.9036699290636	17.6248145306852	-57.6736975584638	50.8857743126513
"TCGA.91.6828.01"	59.1727429305611	-4.84733647297862	15.9322060017061	-151.108996654043	-310.676135468522	34.3790492426235	352.874856053392	-47.0285910551336	110.826108156406	-30.326073638352	163.676896487401	3.8373794038558	-25.3359855328543	-2.50282206885231
"TCGA.91.6829.01"	3.06547855811956	-27.7643928957663	95.6830906543281	-158.677280490517	-68.0330465701187	-14.0547754297636	-593.032687150108	-80.8584224741365	83.4572315654735	346.35132435629	-607.262320844389	-12.3196238692961	56.786526269577	-7.5736509220363
"TCGA.91.6830.01"	133.65329768514	-43.4194273075996	216.891548622052	78.9084238405781	705.255077642312	-99.3121683776841	328.627622088136	478.178446511199	-70.9847254262671	141.297509063135	280.554052310887	-2.89997086076737	-24.2709430159259	77.5930155242574
"TCGA.91.6831.01"	17.1293076649561	-17.7324969181698	337.442352238295	68.7390967447485	-378.518443458845	-30.6141216005598	60.6948102079037	-355.77499169109	130.029996281633	245.369474787568	-31.667806207779	-16.6550676162591	-54.8430582316762	-5.71778086162038
"TCGA.91.6835.01"	191.660342247085	-17.741526601584	9.65814776282068	-355.578126041646	601.933730952275	-14.9889011924023	187.217232795644	238.367382926761	-1.26446640193692	-46.1050893981616	37.8760410851748	45.226150361848	-180.417006074016	9.41441154259465
"TCGA.91.6836.01"	-308.922526885224	103.470391991881	6.96575920004144	305.932481763676	252.274974581346	235.856133221928	54.4621590542299	-499.627828323303	194.463149615938	-313.639408106853	-7.74679463309073	-2.11592958778704	141.150298808075	-13.8544106320221
"TCGA.91.6840.01"	-120.62733069886	-114.898363542677	-198.784498792092	-429.715527423847	1005.03264874624	-226.83374490869	-417.625437680969	-18.3842494668495	19.9297014046993	50.1870920565605	-533.259218654845	-32.0673188890574	21.1914396658371	53.2528858184261
"TCGA.91.6847.01"	-299.240194938515	29.0544888258948	81.4331673283243	8.33025476486271	-301.05380998506	195.530203393335	-1331.30405691824	-30.7403434744807	211.797183467012	-305.765625385801	-1266.70071897467	-68.3085568963628	11.4867385803872	-91.4295372219808
"TCGA.91.6848.01"	-61.9601910155016	168.015184499815	282.295659456985	-50.0176626850142	-371.106351581338	205.809717596316	811.827636877568	-332.531906219408	257.221750619371	197.419947470381	752.844273947354	-7.52428176399268	-61.5526325205761	-6.04996135580298
"TCGA.91.6849.01"	151.836521324107	26.8509065637797	-73.9025461839457	-314.287347060642	-926.707999438452	29.6318958959868	152.882411753856	149.219429405446	-47.9563270745894	-51.236435272708	217.375249017936	-4.76851196933492	-23.5879495566932	-54.142206261601
"TCGA.91.7771.01"	103.094192230222	15.9415647342969	162.818788413403	-71.0738942987572	119.618212799579	-23.0196774119126	122.579212225267	-15.928497146585	-0.764618582285319	-47.0731865391729	79.4431835843166	-3.04960027226496	-84.7349423419247	-16.8373018154099
"TCGA.91.8496.01"	-103.596623391042	-77.7268296823207	-138.613946481541	-161.623823105885	-225.996661972056	-35.8844586746829	-34.5121274018553	-0.0973589635580279	-110.269473472732	-180.105025258761	-114.768645155435	6.54977577647103	52.6193123483607	14.881137120942
"TCGA.91.8497.01"	175.297968390588	-60.8117906664327	243.685507980713	-147.063433202052	-236.11859930531	-122.156830397675	-116.106209823988	1.6014535463808	-86.1942088810766	113.375214036049	-161.855587313882	26.8593242446189	-102.209081778073	-4.9852676116423
"TCGA.91.8499.01"	-197.22668092043	-153.670855369855	15.8162663058259	348.679759789387	-975.280451670973	-208.840951055085	-735.385534450512	-280.16861463017	0.0698135534933366	-159.162211841948	-782.523824746876	-29.1007707352678	-94.1098963329365	-22.4502565625583
"TCGA.91.A4BC.01"	-174.108206413853	-6.18856739667683	245.592830983663	-116.842860590303	200.646343575949	-102.565647362602	97.7264428596711	-193.931703016698	-43.9949435200282	177.330124186269	7.52932221473931	11.2604824934958	-45.0931217484007	4.67971937313536
"TCGA.91.A4BD.01"	-10.467741162721	-91.9547240974829	-126.603373359275	-154.394474994214	837.9210868393	-35.8712379006251	-231.294343242663	98.9800414781706	-194.551543459659	-413.886878175988	-264.13972393577	34.9646605223978	35.0828355767539	14.1017354924372
"TCGA.93.7347.01"	76.3764257324703	-28.8102367651874	-50.3490241002573	-278.828197341516	241.858811283704	-4.42215340721621	164.952846802649	177.221105249293	-103.4929589202	148.089990824144	97.8934490495531	62.4083624334494	-113.784491120077	-1.31539571026665
